Aland	Awater	Blkgrpce	Countyfp	Funcstat	Geoid	Geometry	Intptlat	Intptlon	Mtfcc	Namelsad	Number of Records	Statefp	Tractce
546063	0	5	113	S	4.8113E+11	POLYGON	32.7841346	-96.6416128	G5030	Block Group 5	1	48	17805
663581	0	4	113	S	4.8113E+11	POLYGON	32.7049329	-96.6525356	G5030	Block Group 4	1	48	11701
275135	0	2	113	S	4.8113E+11	POLYGON	32.933075	-96.8922688	G5030	Block Group 2	1	48	13901
220708	0	1	113	S	4.8113E+11	POLYGON	32.8553471	-97.017633	G5030	Block Group 1	1	48	14116
264496	0	3	113	S	4.8113E+11	POLYGON	32.7946229	-96.9740801	G5030	Block Group 3	1	48	15204
505283	0	4	113	S	4.8113E+11	POLYGON	32.8981018	-96.6426926	G5030	Block Group 4	1	48	18700
276069	0	3	113	S	4.8113E+11	POLYGON	32.9380735	-96.8526525	G5030	Block Group 3	1	48	13805
585736	0	1	113	S	4.8113E+11	POLYGON	32.8297631	-96.7723315	G5030	Block Group 1	1	48	300
462538	0	2	113	S	4.8113E+11	POLYGON	32.732045	-96.8741145	G5030	Block Group 2	1	48	6402
17623110	3690713	1	113	S	4.8113E+11	POLYGON	32.6016896	-96.9814312	G5030	Block Group 1	1	48	16522
291168	0	2	113	S	4.8113E+11	POLYGON	32.935544	-96.8496697	G5030	Block Group 2	1	48	13805
16288352	97413	3	113	S	4.8113E+11	POLYGON	32.6855277	-96.7107028	G5030	Block Group 3	1	48	20200
9347602	145042	1	113	S	4.8113E+11	POLYGON	32.8330215	-96.9037936	G5030	Block Group 1	1	48	20100
797776	0	2	113	S	4.8113E+11	POLYGON	32.8115413	-96.9435027	G5030	Block Group 2	1	48	14902
507877	0	3	113	S	4.8113E+11	POLYGON	32.848119	-96.8084948	G5030	Block Group 3	1	48	19502
272041	0	2	113	S	4.8113E+11	POLYGON	32.8669645	-96.7998003	G5030	Block Group 2	1	48	7700
816622	0	4	113	S	4.8113E+11	POLYGON	32.7532506	-96.6870684	G5030	Block Group 4	1	48	9101
282676	0	2	113	S	4.8113E+11	POLYGON	32.9114294	-96.860051	G5030	Block Group 2	1	48	9605
649590	0	3	113	S	4.8113E+11	POLYGON	32.8406631	-96.9470114	G5030	Block Group 3	1	48	14203
1066410	0	4	113	S	4.8113E+11	POLYGON	32.8175579	-96.6478277	G5030	Block Group 4	1	48	17900
638059	0	1	113	S	4.8113E+11	POLYGON	32.8187599	-96.9295808	G5030	Block Group 1	1	48	14703
107479	0	3	113	S	4.8113E+11	POLYGON	32.7987412	-96.796425	G5030	Block Group 3	1	48	1703
178658	0	2	113	S	4.8113E+11	POLYGON	32.7916484	-96.8018075	G5030	Block Group 2	1	48	1704
678423	0	2	113	S	4.8113E+11	POLYGON	32.9568238	-96.6956035	G5030	Block Group 2	1	48	19023
992531	0	2	113	S	4.8113E+11	POLYGON	32.5831326	-96.853503	G5030	Block Group 2	1	48	16611
2570665	268	4	113	S	4.8113E+11	POLYGON	32.5814884	-96.8785153	G5030	Block Group 4	1	48	16612
875924	0	5	113	S	4.8113E+11	POLYGON	32.5861943	-96.8683024	G5030	Block Group 5	1	48	16612
1713203	6257	6	113	S	4.8113E+11	POLYGON	32.5798844	-96.8641267	G5030	Block Group 6	1	48	16612
7775443	12538	1	113	S	4.8113E+11	POLYGON	32.5730553	-96.8883455	G5030	Block Group 1	1	48	16623
7009772	8124	2	113	S	4.8113E+11	POLYGON	32.556376	-96.8808701	G5030	Block Group 2	1	48	16623
1928832	0	3	113	S	4.8113E+11	POLYGON	32.5828141	-96.9472423	G5030	Block Group 3	1	48	16626
920459	0	1	113	S	4.8113E+11	POLYGON	32.6139974	-96.867221	G5030	Block Group 1	1	48	16617
2576517	2209	3	113	S	4.8113E+11	POLYGON	32.6119204	-96.9001224	G5030	Block Group 3	1	48	16617
643800	0	1	113	S	4.8113E+11	POLYGON	32.613607	-96.8597757	G5030	Block Group 1	1	48	16618
1055085	0	2	113	S	4.8113E+11	POLYGON	32.6079017	-96.8681802	G5030	Block Group 2	1	48	16618
2589643	0	3	113	S	4.8113E+11	POLYGON	32.5970263	-96.8655704	G5030	Block Group 3	1	48	16618
1688676	3182	1	113	S	4.8113E+11	POLYGON	32.6101703	-96.8487484	G5030	Block Group 1	1	48	16619
2266650	3697	2	113	S	4.8113E+11	POLYGON	32.5981049	-96.8434636	G5030	Block Group 2	1	48	16620
686797	0	2	113	S	4.8113E+11	POLYGON	32.6377398	-96.9155519	G5030	Block Group 2	1	48	16509
2013478	0	3	113	S	4.8113E+11	POLYGON	32.5961051	-96.8293731	G5030	Block Group 3	1	48	16620
4009892	0	1	113	S	4.8113E+11	POLYGON	32.6552176	-96.7810285	G5030	Block Group 1	1	48	16701
442308	0	2	113	S	4.8113E+11	POLYGON	32.6605499	-96.7706132	G5030	Block Group 2	1	48	16701
17933520	28641	1	113	S	4.8113E+11	POLYGON	32.6307597	-96.7490227	G5030	Block Group 1	1	48	16703
734039	0	4	113	S	4.8113E+11	POLYGON	32.629857	-96.9154561	G5030	Block Group 4	1	48	16509
1046720	0	4	113	S	4.8113E+11	POLYGON	32.6372662	-96.9480791	G5030	Block Group 4	1	48	16510
785097	0	1	113	S	4.8113E+11	POLYGON	32.6296023	-96.9496495	G5030	Block Group 1	1	48	16511
1965041	0	2	113	S	4.8113E+11	POLYGON	32.637635	-96.9327908	G5030	Block Group 2	1	48	16513
1932471	0	3	113	S	4.8113E+11	POLYGON	32.626121	-96.9367163	G5030	Block Group 3	1	48	16513
2668642	4012	1	113	S	4.8113E+11	POLYGON	32.6124325	-96.9302687	G5030	Block Group 1	1	48	16514
2041954	3973	1	113	S	4.8113E+11	POLYGON	32.6052643	-96.7933383	G5030	Block Group 1	1	48	16705
1012905	0	3	113	S	4.8113E+11	POLYGON	32.6076276	-96.7687699	G5030	Block Group 3	1	48	16705
24678207	104860	2	113	S	4.8113E+11	POLYGON	32.5670076	-96.7687953	G5030	Block Group 2	1	48	16802
391148	0	6	113	S	4.8113E+11	POLYGON	32.7624751	-97.0318454	G5030	Block Group 6	1	48	15401
376295	3189	5	113	S	4.8113E+11	POLYGON	32.7222411	-96.6195935	G5030	Block Group 5	1	48	17201
2515563	25445	1	113	S	4.8113E+11	POLYGON	32.8398778	-96.5731177	G5030	Block Group 1	1	48	18132
543941	0	1	113	S	4.8113E+11	POLYGON	32.928766	-96.7317465	G5030	Block Group 1	1	48	19041
20048237	473423	1	113	S	4.8113E+11	POLYGON	32.6160688	-96.6533296	G5030	Block Group 1	1	48	16903
416901	0	3	113	S	4.8113E+11	POLYGON	32.7758369	-96.6134719	G5030	Block Group 3	1	48	17704
356001	0	4	113	S	4.8113E+11	POLYGON	32.6902909	-96.8054983	G5030	Block Group 4	1	48	5901
419264	0	1	113	S	4.8113E+11	POLYGON	32.738181	-96.6971957	G5030	Block Group 1	1	48	9105
472226	0	1	113	S	4.8113E+11	POLYGON	32.7061437	-96.7761259	G5030	Block Group 1	1	48	8703
633964	0	3	113	S	4.8113E+11	POLYGON	32.8471518	-96.6694268	G5030	Block Group 3	1	48	12701
86646	0	2	113	S	4.8113E+11	POLYGON	32.8016772	-96.7664143	G5030	Block Group 2	1	48	1302
741975	0	1	113	S	4.8113E+11	POLYGON	32.8334504	-96.9397528	G5030	Block Group 1	1	48	14602
368857	0	4	113	S	4.8113E+11	POLYGON	32.7975805	-96.9492828	G5030	Block Group 4	1	48	15100
633839	0	1	113	S	4.8113E+11	POLYGON	32.7415318	-96.9988909	G5030	Block Group 1	1	48	16002
665330	0	5	113	S	4.8113E+11	POLYGON	32.8549147	-96.7079667	G5030	Block Group 5	1	48	12900
165066	0	2	113	S	4.8113E+11	POLYGON	32.8139376	-96.781619	G5030	Block Group 2	1	48	900
12439475	624983	1	113	S	4.8113E+11	POLYGON	32.7570443	-96.94349	G5030	Block Group 1	1	48	15800
356212	0	2	113	S	4.8113E+11	POLYGON	32.7750771	-96.6971048	G5030	Block Group 2	1	48	8500
545580	0	2	113	S	4.8113E+11	POLYGON	32.9454468	-96.8938755	G5030	Block Group 2	1	48	13714
154358	0	1	113	S	4.8113E+11	POLYGON	32.8601868	-96.9519293	G5030	Block Group 1	1	48	14307
504135	0	4	113	S	4.8113E+11	POLYGON	32.6538045	-97.0243547	G5030	Block Group 4	1	48	16411
694432	0	4	113	S	4.8113E+11	POLYGON	32.6494372	-96.9183491	G5030	Block Group 4	1	48	16518
2723733	0	1	113	S	4.8113E+11	POLYGON	32.6674065	-97.0227332	G5030	Block Group 1	1	48	16410
523288	0	2	113	S	4.8113E+11	POLYGON	32.6150758	-96.8509458	G5030	Block Group 2	1	48	16619
1113986	1956	2	113	S	4.8113E+11	POLYGON	32.8204992	-96.6154517	G5030	Block Group 2	1	48	17811
842566	0	3	113	S	4.8113E+11	POLYGON	32.9212707	-96.6247196	G5030	Block Group 3	1	48	18105
3776665	1554313	1	113	S	4.8113E+11	POLYGON	32.897841	-96.5503702	G5030	Block Group 1	1	48	18133
474977	0	4	113	S	4.8113E+11	POLYGON	32.9051706	-96.6181468	G5030	Block Group 4	1	48	18203
300628	0	4	113	S	4.8113E+11	POLYGON	32.9201749	-96.6414739	G5030	Block Group 4	1	48	18801
361704	0	5	113	S	4.8113E+11	POLYGON	32.9258003	-96.6877484	G5030	Block Group 5	1	48	19004
282336	0	5	113	S	4.8113E+11	POLYGON	32.9438449	-96.7666723	G5030	Block Group 5	1	48	19204
88870	0	6	113	S	4.8113E+11	POLYGON	32.9418026	-96.7652185	G5030	Block Group 6	1	48	19204
710889	0	2	113	S	4.8113E+11	POLYGON	32.8613108	-96.8002143	G5030	Block Group 2	1	48	19501
548665	0	1	113	S	4.8113E+11	POLYGON	32.8396005	-96.7569583	G5030	Block Group 1	1	48	201
362457	0	1	113	S	4.8113E+11	POLYGON	32.8249534	-96.7658556	G5030	Block Group 1	1	48	202
1185754	0	1	113	S	4.8113E+11	POLYGON	32.8139407	-96.8340182	G5030	Block Group 1	1	48	401
256880	0	2	113	S	4.8113E+11	POLYGON	32.811019	-96.8262803	G5030	Block Group 2	1	48	401
138338	0	2	113	S	4.8113E+11	POLYGON	32.881653	-96.7336468	G5030	Block Group 2	1	48	7827
1112327	44542	3	113	S	4.8113E+11	POLYGON	32.8734848	-96.7475389	G5030	Block Group 3	1	48	7821
84766	0	2	113	S	4.8113E+11	POLYGON	32.8696142	-96.7568854	G5030	Block Group 2	1	48	7820
425673	0	1	113	S	4.8113E+11	POLYGON	32.7948688	-96.8078998	G5030	Block Group 1	1	48	1900
150968	0	1	113	S	4.8113E+11	POLYGON	32.7965756	-96.7999798	G5030	Block Group 1	1	48	1704
757491	0	2	113	S	4.8113E+11	POLYGON	32.790008	-96.8097502	G5030	Block Group 2	1	48	1900
210726	0	1	113	S	4.8113E+11	POLYGON	32.8149317	-96.8198764	G5030	Block Group 1	1	48	405
649798	0	1	113	S	4.8113E+11	POLYGON	32.8175999	-96.7988906	G5030	Block Group 1	1	48	606
231877	0	3	113	S	4.8113E+11	POLYGON	32.8655761	-96.9356781	G5030	Block Group 3	1	48	14206
1080193	114477	1	113	S	4.8113E+11	POLYGON	32.8722973	-96.9413079	G5030	Block Group 1	1	48	14206
262811	0	3	113	S	4.8113E+11	POLYGON	32.9232766	-96.7147399	G5030	Block Group 3	1	48	19018
7467208	2357	1	113	S	4.8113E+11	POLYGON	32.8978057	-96.6970701	G5030	Block Group 1	1	48	18506
258758	0	2	113	S	4.8113E+11	POLYGON	32.9004934	-96.7142809	G5030	Block Group 2	1	48	18506
336059	0	4	113	S	4.8113E+11	POLYGON	32.9136312	-96.7155164	G5030	Block Group 4	1	48	19019
331351	0	1	113	S	4.8113E+11	POLYGON	32.9063349	-96.7153389	G5030	Block Group 1	1	48	18505
88049	0	1	113	S	4.8113E+11	POLYGON	32.9134341	-96.7207659	G5030	Block Group 1	1	48	19035
3197531	10574	1	113	S	4.8113E+11	POLYGON	32.660645	-96.9928283	G5030	Block Group 1	1	48	16412
2626158	1013872	2	113	S	4.8113E+11	POLYGON	32.6513272	-97.0112819	G5030	Block Group 2	1	48	16413
371719	0	1	113	S	4.8113E+11	POLYGON	32.8018684	-96.7972321	G5030	Block Group 1	1	48	1703
614756	0	1	113	S	4.8113E+11	POLYGON	32.7467448	-96.8061084	G5030	Block Group 1	1	48	4100
1043064	62043	1	113	S	4.8113E+11	POLYGON	32.7627292	-96.819531	G5030	Block Group 1	1	48	2000
656572	0	3	113	S	4.8113E+11	POLYGON	32.7625176	-96.7581304	G5030	Block Group 3	1	48	3700
571720	0	1	113	S	4.8113E+11	POLYGON	32.7635827	-96.7432814	G5030	Block Group 1	1	48	3901
1020593	0	4	113	S	4.8113E+11	POLYGON	32.9276942	-96.7793118	G5030	Block Group 4	1	48	13610
1163073	1046	2	113	S	4.8113E+11	POLYGON	32.7627285	-96.8402485	G5030	Block Group 2	1	48	4400
4351111	7464	2	113	S	4.8113E+11	POLYGON	32.7768468	-96.8875949	G5030	Block Group 2	1	48	10500
770328	0	6	113	S	4.8113E+11	POLYGON	32.8272699	-96.7489184	G5030	Block Group 6	1	48	8000
918525	0	1	113	S	4.8113E+11	POLYGON	32.8287121	-96.7381623	G5030	Block Group 1	1	48	8000
616262	0	3	113	S	4.8113E+11	POLYGON	32.8264488	-96.7793889	G5030	Block Group 3	1	48	300
440301	5329	2	113	S	4.8113E+11	POLYGON	32.9300649	-96.9568934	G5030	Block Group 2	1	48	14128
605957	0	2	113	S	4.8113E+11	POLYGON	32.7988858	-96.8043098	G5030	Block Group 2	1	48	1800
639909	0	2	113	S	4.8113E+11	POLYGON	32.8010361	-96.7896928	G5030	Block Group 2	1	48	1600
2592378	8722	1	113	S	4.8113E+11	POLYGON	32.7763961	-96.7646619	G5030	Block Group 1	1	48	20300
560178	0	2	113	S	4.8113E+11	POLYGON	32.7700759	-96.7704031	G5030	Block Group 2	1	48	20300
2578427	0	1	113	S	4.8113E+11	POLYGON	32.8727958	-96.8127488	G5030	Block Group 1	1	48	20600
2683354	0	2	113	S	4.8113E+11	POLYGON	32.8725905	-96.8301886	G5030	Block Group 2	1	48	20600
7472003	39626	1	113	S	4.8113E+11	POLYGON	32.8917158	-96.9844341	G5030	Block Group 1	1	48	14103
913280	0	3	113	S	4.8113E+11	POLYGON	32.722849	-96.6737177	G5030	Block Group 3	1	48	9202
2997417	0	3	113	S	4.8113E+11	POLYGON	32.6987968	-96.6420346	G5030	Block Group 3	1	48	11702
3714137	0	1	113	S	4.8113E+11	POLYGON	32.9608113	-96.8762734	G5030	Block Group 1	1	48	20700
647605	0	4	113	S	4.8113E+11	POLYGON	32.9499947	-96.8860614	G5030	Block Group 4	1	48	13714
723838	0	1	113	S	4.8113E+11	POLYGON	32.6646809	-97.0084134	G5030	Block Group 1	1	48	16413
190166	0	3	113	S	4.8113E+11	POLYGON	32.9071862	-96.72136	G5030	Block Group 3	1	48	18503
2230505	4934	1	113	S	4.8113E+11	POLYGON	32.6767396	-96.615507	G5030	Block Group 1	1	48	17102
3955166	0	1	113	S	4.8113E+11	POLYGON	32.6967337	-96.6119176	G5030	Block Group 1	1	48	17101
357995	0	4	113	S	4.8113E+11	POLYGON	32.9168199	-96.7479546	G5030	Block Group 4	1	48	7804
684145	0	1	113	S	4.8113E+11	POLYGON	32.7524023	-96.6439018	G5030	Block Group 1	1	48	17605
1634765	0	1	113	S	4.8113E+11	POLYGON	32.7574071	-96.6360375	G5030	Block Group 1	1	48	17606
954967	0	3	113	S	4.8113E+11	POLYGON	32.803492	-96.6764791	G5030	Block Group 3	1	48	12302
420645	0	2	113	S	4.8113E+11	POLYGON	32.936692	-96.8186673	G5030	Block Group 2	1	48	13626
138620	0	1	113	S	4.8113E+11	POLYGON	32.941195	-96.8198188	G5030	Block Group 1	1	48	13625
293365	0	2	113	S	4.8113E+11	POLYGON	32.9444845	-96.8067188	G5030	Block Group 2	1	48	13623
1713021	0	1	113	S	4.8113E+11	POLYGON	32.789918	-96.845884	G5030	Block Group 1	1	48	10101
7365944	67150	1	113	S	4.8113E+11	POLYGON	32.7358414	-96.7726153	G5030	Block Group 1	1	48	8603
2711127	98767	1	113	S	4.8113E+11	POLYGON	32.7749601	-96.8613547	G5030	Block Group 1	1	48	20500
2728781	45296	2	113	S	4.8113E+11	POLYGON	32.7888132	-96.8688722	G5030	Block Group 2	1	48	20500
791008	1422357	2	113	S	4.8113E+11	POLYGON	32.8527361	-96.5481899	G5030	Block Group 2	1	48	18141
1025325	0	3	113	S	4.8113E+11	POLYGON	32.6925415	-96.7876661	G5030	Block Group 3	1	48	8704
513167	0	2	113	S	4.8113E+11	POLYGON	32.6951937	-96.7746027	G5030	Block Group 2	1	48	8704
1028031	0	2	113	S	4.8113E+11	POLYGON	32.8608859	-96.8110813	G5030	Block Group 2	1	48	7301
194901	0	3	113	S	4.8113E+11	POLYGON	32.9360976	-96.9470649	G5030	Block Group 3	1	48	14131
336255	0	3	113	S	4.8113E+11	POLYGON	32.9368088	-96.9543835	G5030	Block Group 3	1	48	14128
1187581	9032	1	113	S	4.8113E+11	POLYGON	32.820018	-97.0013041	G5030	Block Group 1	1	48	14408
5663923	67168	2	113	S	4.8113E+11	POLYGON	32.9831369	-97.0140722	G5030	Block Group 2	1	48	20000
1343704	7220	1	113	S	4.8113E+11	POLYGON	32.9731361	-97.0010317	G5030	Block Group 1	1	48	20000
900296	0	2	113	S	4.8113E+11	POLYGON	32.8432621	-96.9895194	G5030	Block Group 2	1	48	14306
818376	0	4	113	S	4.8113E+11	POLYGON	32.8283994	-96.8061159	G5030	Block Group 4	1	48	19800
871076	0	1	113	S	4.8113E+11	POLYGON	32.8005766	-96.7217837	G5030	Block Group 1	1	48	12208
180939	0	2	113	S	4.8113E+11	POLYGON	32.7955538	-96.7241442	G5030	Block Group 2	1	48	12208
1982698	82604	1	113	S	4.8113E+11	POLYGON	32.8584661	-96.9457351	G5030	Block Group 1	1	48	14205
470859	0	2	113	S	4.8113E+11	POLYGON	32.8632648	-96.9363267	G5030	Block Group 2	1	48	14206
189982	0	3	113	S	4.8113E+11	POLYGON	32.940153	-96.8064729	G5030	Block Group 3	1	48	13623
127269	0	3	113	S	4.8113E+11	POLYGON	32.9449255	-96.8167214	G5030	Block Group 3	1	48	13624
2311183	0	2	113	S	4.8113E+11	POLYGON	32.6694301	-96.9933008	G5030	Block Group 2	1	48	16412
194042	0	2	113	S	4.8113E+11	POLYGON	32.9446588	-96.8207685	G5030	Block Group 2	1	48	13625
566940	8702	1	113	S	4.8113E+11	POLYGON	32.9513538	-96.8515727	G5030	Block Group 1	1	48	13726
1335886	0	2	113	S	4.8113E+11	POLYGON	32.9518499	-96.8455021	G5030	Block Group 2	1	48	13727
1411227	0	1	113	S	4.8113E+11	POLYGON	32.9618656	-96.8449123	G5030	Block Group 1	1	48	13725
1514257	163005	2	113	S	4.8113E+11	POLYGON	32.9668591	-96.8676558	G5030	Block Group 2	1	48	20700
5566873	3137517	1	113	S	4.8113E+11	POLYGON	32.9326897	-96.9781163	G5030	Block Group 1	1	48	14127
2261205	0	2	113	S	4.8113E+11	POLYGON	32.7786584	-96.7806405	G5030	Block Group 2	1	48	20400
611076	0	1	113	S	4.8113E+11	POLYGON	32.7899323	-96.7951677	G5030	Block Group 1	1	48	1701
1987446	11681	3	113	S	4.8113E+11	POLYGON	32.5949576	-96.9173927	G5030	Block Group 3	1	48	16625
2813961	0	2	113	S	4.8113E+11	POLYGON	32.6087084	-96.9165873	G5030	Block Group 2	1	48	16625
2571470	17747	2	113	S	4.8113E+11	POLYGON	32.5817413	-96.9153062	G5030	Block Group 2	1	48	16624
902578	0	2	113	S	4.8113E+11	POLYGON	32.9302908	-96.6078067	G5030	Block Group 2	1	48	18120
687661	0	2	113	S	4.8113E+11	POLYGON	32.7688808	-96.7497775	G5030	Block Group 2	1	48	2702
656686	0	1	113	S	4.8113E+11	POLYGON	32.5860266	-96.9307605	G5030	Block Group 1	1	48	16626
3658190	57452	1	113	S	4.8113E+11	POLYGON	32.9835862	-96.9170788	G5030	Block Group 1	1	48	13719
779650	26396	3	113	S	4.8113E+11	POLYGON	32.9632524	-96.8579671	G5030	Block Group 3	1	48	20700
551158	29365	2	113	S	4.8113E+11	POLYGON	32.9430347	-96.9467545	G5030	Block Group 2	1	48	14132
600708	4131	1	113	S	4.8113E+11	POLYGON	32.9461788	-96.9453254	G5030	Block Group 1	1	48	14132
289860	0	2	113	S	4.8113E+11	POLYGON	32.9311751	-96.946882	G5030	Block Group 2	1	48	14131
1442544	94602	3	113	S	4.8113E+11	POLYGON	32.9482733	-96.9456891	G5030	Block Group 3	1	48	14121
278998	0	1	113	S	4.8113E+11	POLYGON	32.8001255	-96.7500512	G5030	Block Group 1	1	48	1204
1438879	0	1	113	S	4.8113E+11	POLYGON	32.7010075	-96.6725555	G5030	Block Group 1	1	48	11602
1113477	22544	1	113	S	4.8113E+11	POLYGON	32.6909168	-96.5737998	G5030	Block Group 1	1	48	17004
218194	0	1	113	S	4.8113E+11	POLYGON	32.9414012	-96.8114046	G5030	Block Group 1	1	48	13623
896804	0	1	113	S	4.8113E+11	POLYGON	32.949408	-96.8130605	G5030	Block Group 1	1	48	13622
387720	0	1	113	S	4.8113E+11	POLYGON	32.949961	-96.8204939	G5030	Block Group 1	1	48	13624
1028299	7679	1	113	S	4.8113E+11	POLYGON	32.9573395	-96.8165939	G5030	Block Group 1	1	48	13620
1662404	0	3	113	S	4.8113E+11	POLYGON	32.7755631	-96.7977843	G5030	Block Group 3	1	48	20400
785002	0	2	113	S	4.8113E+11	POLYGON	32.9306548	-96.8078433	G5030	Block Group 2	1	48	13615
3943328	0	2	113	S	4.8113E+11	POLYGON	32.9382384	-96.8319796	G5030	Block Group 2	1	48	13806
4931735	756835	1	113	S	4.8113E+11	POLYGON	32.9870334	-96.9494354	G5030	Block Group 1	1	48	14123
1356653	225379	3	113	S	4.8113E+11	POLYGON	32.979307	-96.980813	G5030	Block Group 3	1	48	14134
613156	0	2	113	S	4.8113E+11	POLYGON	32.8574123	-96.9727373	G5030	Block Group 2	1	48	14312
2232235	54577	4	113	S	4.8113E+11	POLYGON	32.8665708	-96.971434	G5030	Block Group 4	1	48	14312
2392229	0	1	113	S	4.8113E+11	POLYGON	32.8749903	-96.9978618	G5030	Block Group 1	1	48	14133
635532	0	3	113	S	4.8113E+11	POLYGON	32.7649493	-96.6515027	G5030	Block Group 3	1	48	12100
178758	0	3	113	S	4.8113E+11	POLYGON	32.9668669	-96.8166853	G5030	Block Group 3	1	48	13620
637202	0	1	113	S	4.8113E+11	POLYGON	32.7658233	-96.6628561	G5030	Block Group 1	1	48	12100
2569874	811852	1	113	S	4.8113E+11	POLYGON	32.6987903	-96.9810433	G5030	Block Group 1	1	48	16408
1140956	1419261	3	113	S	4.8113E+11	POLYGON	32.7153548	-96.9772629	G5030	Block Group 3	1	48	16301
1442043	4385	1	113	S	4.8113E+11	POLYGON	32.8045218	-96.630023	G5030	Block Group 1	1	48	17804
517295	0	3	113	S	4.8113E+11	POLYGON	32.9234894	-96.5853982	G5030	Block Group 3	1	48	18139
481790	0	3	113	S	4.8113E+11	POLYGON	32.8296742	-96.7658116	G5030	Block Group 3	1	48	202
277645	0	4	113	S	4.8113E+11	POLYGON	32.7518696	-96.8196433	G5030	Block Group 4	1	48	2000
733942	0	4	113	S	4.8113E+11	POLYGON	32.8694211	-96.7910598	G5030	Block Group 4	1	48	7700
586338	0	3	113	S	4.8113E+11	POLYGON	32.8257765	-97.0008042	G5030	Block Group 3	1	48	14407
413386	0	4	113	S	4.8113E+11	POLYGON	32.6997333	-96.7652802	G5030	Block Group 4	1	48	8701
1483667	0	3	113	S	4.8113E+11	POLYGON	32.9470343	-96.8254715	G5030	Block Group 3	1	48	13616
1585504	0	1	113	S	4.8113E+11	POLYGON	32.5731521	-96.9350799	G5030	Block Group 1	1	48	16615
705939	0	2	113	S	4.8113E+11	POLYGON	32.5859592	-96.9384805	G5030	Block Group 2	1	48	16626
569970	0	3	113	S	4.8113E+11	POLYGON	32.7671042	-96.7676581	G5030	Block Group 3	1	48	20300
447815	0	1	113	S	4.8113E+11	POLYGON	32.8640124	-96.7566492	G5030	Block Group 1	1	48	7819
78829	0	3	113	S	4.8113E+11	POLYGON	32.869781	-96.7609358	G5030	Block Group 3	1	48	7818
119534	0	1	113	S	4.8113E+11	POLYGON	32.8662187	-96.7559085	G5030	Block Group 1	1	48	7818
4635170	3554	2	113	S	4.8113E+11	POLYGON	32.807333	-97.0252147	G5030	Block Group 2	1	48	15303
1135595	0	2	113	S	4.8113E+11	POLYGON	32.8101089	-96.9992015	G5030	Block Group 2	1	48	15304
6638058	1440650	3	113	S	4.8113E+11	POLYGON	32.5640791	-97.0296616	G5030	Block Group 3	1	48	16523
3759051	445	1	113	S	4.8113E+11	POLYGON	32.9424646	-96.5751252	G5030	Block Group 1	1	48	18139
623344	0	2	113	S	4.8113E+11	POLYGON	32.9155717	-96.9503715	G5030	Block Group 2	1	48	14130
157758	4984	2	113	S	4.8113E+11	POLYGON	32.9256942	-96.9544917	G5030	Block Group 2	1	48	14129
520997	0	3	113	S	4.8113E+11	POLYGON	32.9242512	-96.9491128	G5030	Block Group 3	1	48	14130
2383025	3833	1	113	S	4.8113E+11	POLYGON	32.9000616	-96.9490852	G5030	Block Group 1	1	48	14137
811828	0	1	113	S	4.8113E+11	POLYGON	32.8334615	-96.9986485	G5030	Block Group 1	1	48	14407
9800702	134940	2	113	S	4.8113E+11	POLYGON	32.9520058	-97.0165907	G5030	Block Group 2	1	48	14126
612325	0	1	113	S	4.8113E+11	POLYGON	32.9851794	-96.985138	G5030	Block Group 1	1	48	14134
403299	0	2	113	S	4.8113E+11	POLYGON	32.9875496	-96.9881747	G5030	Block Group 2	1	48	14134
1339245	0	1	113	S	4.8113E+11	POLYGON	32.9683399	-96.8250641	G5030	Block Group 1	1	48	13616
1789264	0	2	113	S	4.8113E+11	POLYGON	32.7422875	-96.7627109	G5030	Block Group 2	1	48	4000
346983	0	1	113	S	4.8113E+11	POLYGON	32.7437702	-96.7548634	G5030	Block Group 1	1	48	3902
1418724	24253	3	113	S	4.8113E+11	POLYGON	32.919895	-96.7814156	G5030	Block Group 3	1	48	13200
307421	0	3	113	S	4.8113E+11	POLYGON	32.7372349	-96.7546278	G5030	Block Group 3	1	48	11500
9069714	10930291	2	113	S	4.8113E+11	POLYGON	32.6138458	-97.0253352	G5030	Block Group 2	1	48	16411
852959	0	3	113	S	4.8113E+11	POLYGON	32.7099718	-96.825742	G5030	Block Group 3	1	48	5600
709791	0	2	113	S	4.8113E+11	POLYGON	32.6871974	-96.835994	G5030	Block Group 2	1	48	11002
1387191	1648	3	113	S	4.8113E+11	POLYGON	32.8899449	-96.5627653	G5030	Block Group 3	1	48	18136
1436318	2532094	1	113	S	4.8113E+11	POLYGON	32.8846336	-96.556034	G5030	Block Group 1	1	48	18136
1886257	1935843	1	113	S	4.8113E+11	POLYGON	32.862001	-96.5606065	G5030	Block Group 1	1	48	18137
1485282	1081727	5	113	S	4.8113E+11	POLYGON	32.884177	-96.5795034	G5030	Block Group 5	1	48	18136
880779	0	2	113	S	4.8113E+11	POLYGON	32.8781801	-96.5649297	G5030	Block Group 2	1	48	18136
1165354	77880	4	113	S	4.8113E+11	POLYGON	32.958913	-96.9448755	G5030	Block Group 4	1	48	14121
866876	0	1	113	S	4.8113E+11	POLYGON	32.9073483	-96.98745	G5030	Block Group 1	1	48	14136
1106434	182025	1	113	S	4.8113E+11	POLYGON	32.8889657	-96.9328849	G5030	Block Group 1	1	48	14138
790995	0	1	113	S	4.8113E+11	POLYGON	32.8338813	-96.9817234	G5030	Block Group 1	1	48	14405
